Country Name,Country Code,Series Name,Series Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Botswana,BWA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,26.27563603,27.21632299,27.92603926,28.99444334,28.81100983,31.70731707,29.26829268,24.61384796,23.05263158,22.77227723,24.6555475,33.14977974,37.37214792,38.83151372,40.92329887,43.59413668,50.38639876,50.90072321,52.06053789,54.12301706,53.05924444,49.705064,54.56198268,62.08344675,60.81127215,66.29104882,68.33084948,75.12956509,70.52194053,59.22459785,55.05540706,53.02951416,48.1795631,47.0957972,47.82239868,50.83649784,53.82844448,60.88073855,49.2891721,55.19726829,51.83181007,48.65760824,52.15742678,48.82685783,49.61378778,52.92355354,51.78082676,56.47996293,46.94690466,35.83366186,42.14433151,44.23639792,48.11502383,61.37976175,61.28296789,53.09089734,54.61135476,42.92004249,44.22814392,37.08781766
Botswana,BWA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,4464.357702,4641.63932,4838.85945,5006.914329,5223.368735,5446.282036,5759.702426,6068.729914,6675.165582,7644.098974,8903.227888,11012.8448,13425.81347,15537.02986,16089.14105,16601.99453,17446.28125,18538.26469,19955.77771,21077.06347,22703.63007,23931.75357,25798.64828,28161.60006,29509.65988,30533.57204,31927.6149,34573.87248,40084.77261,44078.11642,45786.67264,47879.45863,47909.39869,47449.2665,47826.66362,49863.51128,51496.53991,54514.25127,53556.37604,57478.35361,57384.21975,56356.38632,58663.17064,60306.31068,60861.54611,62502.74241,66478.80786,68979.67116,69806.89698,58707.79937,63299.42266,66309.67308,65095.03967,71239.17217,74210.55101,69609.53091,73572.53693,75519.20196,77573.86373,78796.73107
Botswana,BWA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,6.015737723,7.399437813,8.799062314,9.807095197,12.28287051,13.26219512,21.81571816,25.44620031,30.73684211,38.25382538,45.32269761,50.44052863,50.94413847,50.89997049,47.87208464,41.89986674,33.77125193,33.46482577,36.36363636,37.21939539,40.05214966,43.40567613,37.65848524,29.38912004,29.44353062,22.99441288,21.48534526,15.50083346,23.58451549,36.10818292,37.36697697,33.2101747,30.41930063,28.77953098,25.98254421,27.13013375,23.44352121,24.0519866,37.93667259,25.62595125,29.55108039,29.88813662,30.19380521,30.14300742,31.351443,25.37413389,21.69278159,23.07475686,35.4683348,32.62990767,34.70210913,39.11811505,35.99986178,24.87932872,25.25306257,28.44328922,22.06769821,25.00589632,25.90287964,30.82044056
Botswana,BWA,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,91.89834556,90.53127113,88.70057386,87.40319893,84.01189962,80.0304878,73.57723577,74.91052212,85.47368421,70.83708371,72.15373459,61.61894273,58.89063729,57.71614045,58.76412599,59.31848468,60.77279753,61.78829717,58.97331015,54.49715654,51.99199563,53.61157485,51.00234439,45.24633511,42.69575743,38.96367194,35.34525584,30.9152902,25.93366144,28.13930845,33.232894,36.06059656,36.61507333,35.34218459,38.2365802,39.43130347,35.36168391,35.45215465,36.91315945,32.70718493,33.32204572,34.45466991,37.37534868,38.57666126,39.78627602,38.10674035,33.31845873,34.63724083,38.52820798,44.18093881,42.77406589,40.52144522,45.99336122,46.56845113,42.30999438,45.9977572,40.69856082,42.04201476,43.46718252,44.25293641
Botswana,BWA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,39.64394208,42.52550467,44.83899262,47.34535685,48.57670261,50.6097561,50.94850949,50.77349314,62.94736842,52.56525653,60.91370558,61.56387665,60.54287962,61.96518147,64.77518634,63.79211879,66.32148377,69.30966469,68.524389,65.24992517,66.44230186,71.53032832,69.27419741,62.56561807,57.96219857,51.23175935,49.12874011,48.44218821,43.9296497,46.13626671,49.79191333,46.52887119,41.57169149,39.11240781,40.35821104,43.7586738,37.12713079,47.7236766,52.55186722,43.73181291,40.09291962,38.86745733,39.67834728,37.00718468,41.38403511,35.58179851,34.83160715,42.01656201,52.06131735,52.64712677,52.49467057,54.72506986,63.76025679,64.40327817,58.2145739,59.80999367,45.85333501,39.00390889,43.22696007,46.0051637
Burkina Faso,BFA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,4.861965447,5.428886039,5.531983697,5.579492081,2.798836183,4.652596543,5.05173085,4.928506232,6.204738147,5.817213741,5.455240233,5.511467517,6.399727195,6.31179758,8.320763173,7.348254348,8.205252445,7.960266865,7.468419216,8.246134387,8.950521024,9.276410607,8.195716128,7.884149398,10.96091363,9.921464694,8.990563134,11.3588168,10.99870019,8.748862592,10.96669141,10.44754844,8.846480369,8.951543281,14.20162115,14.14055654,10.56360521,10.812531,12.80810302,8.354005506,8.844717485,9.044082767,8.865365632,9.220431658,10.8815873,9.841847478,10.9568635,10.34854222,10.14932705,13.78897086,20.51584886,26.19550052,26.59808542,27.07698545,26.93200415,26.10764554,25.9159648,26.45238564,28.07890614,29.25769566
Burkina Faso,BFA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,144354.5391,148035.9157,154827.0616,150600.0552,151686.5419,154898.2435,153200.8559,163950.8014,166107.0249,166566.5876,163874.4859,163346.1618,164266.0988,162082.1688,172221.8273,173846.2465,184686.251,181099.8615,184781.0751,186655.565,183160.5078,185809.9041,198032.5453,193166.7598,184332.9105,194340.2506,203964.4367,197990.2925,203911.5539,202838.7152,196372.9027,208819.9451,204205.5946,206085.2897,203596.2725,209786.2616,227009.674,235207.0443,245514.559,256056.5814,253221.7621,261856.0107,264939.0221,276842.5916,280285.4328,295128.6215,303949.6976,306993.1847,315394.4731,315393.7547,332170.6497,343850.8866,355159.3977,364624.6896,369257.1608,372537.1238,383353.7731,395683.9839,410592.2753,423911.5547
Burkina Faso,BFA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,8.519938835,8.654232441,8.707800699,8.801236956,9.63910844,8.711953097,7.972084048,8.022715569,8.270184987,9.610307098,10.27003377,14.87390023,17.27749445,20.63106893,25.52317181,23.104222,22.84450386,19.56245445,18.3189338,16.40009385,15.10695056,14.13092965,17.92663493,17.13226585,14.16662848,22.95327815,20.13659159,19.22265641,18.78891127,20.41001717,18.91339663,21.2456099,19.30243347,19.45939738,27.16616165,23.92534288,24.94470713,27.39177838,24.17456283,17.29650159,14.57069906,13.54589787,13.45168488,15.45928136,15.51810381,17.56359353,16.12500563,18.25108478,20.73196245,19.99003226,21.990434,22.1235118,24.6529929,23.70991501,19.26224919,19.40669972,20.79554795,22.06183659,21.73910482,19.75786801
Burkina Faso,BFA,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,88.13820089,87.09866189,86.95958865,86.9458612,85.30698917,86.23785447,87.35595727,90.00346852,87.88016944,88.26230595,86.45276865,85.05787221,82.7636616,80.03604377,74.02872273,78.37481364,77.54720155,84.84243901,83.99063213,85.93901449,90.21201949,91.05080188,83.50922759,82.01342506,82.50221295,80.84889453,80.85167522,77.56008063,77.3234268,74.34879234,73.5188767,69.96442722,69.64509659,70.922387,57.59489765,63.3423313,67.71878242,64.66631552,68.85166056,89.19193919,88.75361943,85.39850625,85.54025511,82.8812309,83.96361848,83.13205376,81.9656897,78.14143826,79.68460758,77.50838507,71.59357881,68.69611488,69.13486248,71.5163791,70.22252638,71.52311027,68.75859864,66.56284919,64.27929905,61.63549114
Burkina Faso,BFA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,15.83940461,15.7899764,15.70596469,15.6690092,11.51843946,11.37662058,11.64848834,13.92730705,15.28739068,16.53239462,16.14177019,19.9310891,21.28899967,22.91953873,24.47291572,30.15111636,27.00824323,30.44326689,27.75082927,29.28244368,31.26250766,31.43511365,31.62403532,29.57414785,28.75779204,31.02608229,28.97116629,28.08112953,27.13098209,23.64589735,24.45595903,23.34868798,19.52753601,20.67354067,25.02760109,26.60691488,27.61669256,26.60388778,28.13168055,26.90081028,26.27822449,22.61408805,22.44715722,21.14780475,24.5993563,24.33032229,24.14967885,23.43117507,25.23598993,26.50701281,28.55738968,31.30175258,34.64052256,36.95886585,31.89155834,32.98153577,31.977208,32.81639457,32.51671948,31.15099722
Burundi,BDI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,12.49999962,12.93103499,13.11475373,7.518797057,14.0939593,10.3479635,10.77615982,10.80058971,10.29569557,9.658715376,10.68877683,8.435749897,11.73444345,11.0161732,9.753397451,8.275645724,13.72648388,17.59561023,11.70769278,14.16264464,8.809380565,9.143350509,10.211975,9.045580083,11.50400691,11.02661916,11.7232284,9.744902936,12.59077005,9.74574399,7.872992294,9.917377701,8.749180522,9.381960846,10.27176505,12.92634285,5.820321019,9.835472579,7.999750125,7.575757576,6.318970594,5.179202165,4.685804181,6.381414025,6.952748287,6.200000166,7.3,6.800000136,10.50000026,6.600000274,9.700001639,8.800000284,9.69609532,9.095256069,8.696021194,6.417273565,6.38452219,6.026574329,5.685654314,5.172039999
Burundi,BDI,GDP per capita (constant LCU),NY.GDP.PCAP.KN,160271.0416,134784.7962,143319.2009,146135.4191,150941.3311,152647.4526,155888.1934,172987.0146,168405.4705,162383.0471,192780.0321,193319.2572,180947.2134,193687.8318,187524.4682,184206.576,194432.5212,211240.2024,203294.8967,201605.9085,195235.5497,210239.2335,202897.2583,204871.6161,200278.1334,219093.0308,222007.9182,228941.8683,235192.1526,233731.8459,236917.7138,243662.0152,239630.0535,231863.0476,221538.3416,192140.2364,176647.0075,173851.6085,178663.8729,172671.8076,167672.2199,166884.798,169458.2401,162179.3507,163797.4484,159245.6024,161928.4711,161436.2033,162442.9766,160305.9587,160813.622,161418.9577,162686.4551,164675.0259,165929.2027,155881.3536,152300.9476,149506.6948,147395.9479,145219.8902
Burundi,BDI,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,6.250000319,6.896551996,7.377048973,6.015037646,5.369127352,5.766593118,6.767566522,6.851483879,8.189644417,8.288770053,4.530794619,7.607678643,3.181696102,5.311823807,4.052299601,7.580076434,9.088417504,11.19641139,14.03688618,14.91621548,13.88576799,17.0061756,14.45739664,22.82679966,18.37083548,13.86112932,11.64423,22.61237161,15.0351399,16.46288679,14.53697686,14.40976319,10.63829807,11.54014928,6.974127152,6.363436388,8.209806157,6.096849475,6.771614193,5.88493632,2.78113771,4.468258563,3.948660199,7.868790037,10.34709713,18.2,18.51298572,15.1864583,13.40895869,18.97487302,17.16038243,16.34574756,16.33814469,14.63263852,14.20305716,12.16345825,9.23740997,8.806015605,11.10345859,14.1287
Burundi,BDI,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,91.96429551,92.241379,92.62295103,96.24060233,87.2483164,89.4746258,88.34931337,86.96814307,87.08172177,85.86132308,86.62984778,87.54367488,87.23524454,85.42194448,89.14544217,91.60008084,85.13093527,77.34840152,80.68728685,80.79438038,91.37920203,86.8185456,91.57900976,84.56009458,85.85828926,88.06708987,89.10881225,83.68921676,87.6209218,86.5505426,94.54914947,93.40960141,90.8518833,85.74748185,93.82194148,88.93821677,81.73087575,81.73395566,87.52748626,84.34343434,92.27794726,90.60430891,93.620574,89.28335872,88.09625818,90.39639344,94.08702954,91.01354865,92.5910151,83.92514017,81.03962061,86.15423683,84.67522991,89.08073006,85.49994875,75.41790851,77.56405269,76.29484265,77.91468625,77.30865
Burundi,BDI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,13.39285783,14.65517299,16.39344216,14.28571441,12.08053731,12.53428946,12.99218038,11.88577655,13.36681223,12.0945743,11.62101972,14.17168014,15.07496967,13.33273113,15.53393773,19.00177059,16.65287675,17.29141892,20.2264008,22.72214152,23.29206503,22.0376957,26.90744599,24.74775974,23.55230979,20.78690239,22.3156305,25.73863173,25.95318325,22.9435654,27.77514726,28.50518278,29.47695089,27.16103576,28.48175853,27.27828356,15.75340125,14.43990665,19.44027986,15.9639877,16.23475389,15.78484345,16.98802523,20.99489805,24.62336989,28.89999868,35.1,31.99999864,36.69999932,29.20000329,29.80000376,34.20000255,34.00927787,37.50882302,34.29900461,16.42100985,16.65920307,16.21371877,20.91404815,23.85417
Cabo Verde,CPV,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,17.07476822,21.46913769,22.92743044,24.62794582,22.77305584,22.63847867,17.60986227,18.09904103,16.70766225,19.22544523,17.13196947,16.56407354,17.28300759,13.26083108,15.04629954,17.13695269,20.19915756,27.4417263,22.79615288,20.97594563,27.00721854,29.80941288,32.54495671,31.36435117,32.00417307,37.77736046,45.13220526,33.74589812,45.93580455,41.36029331,30.28382268,32.87426103,37.46345323,37.51683857,37.24829248,41.13520163,41.47294872,42.06880358,45.86599346,46.70503314
Cabo Verde,CPV,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,57818.13096,61835.37803,62650.07947,67613.00901,69177.13956,74103.98393,75161.43492,77305.26951,80804.29206,84137.3481,82999.05265,82160.30459,89101.19873,94800.13857,110709.5076,124061.2778,135710.9869,148285.2915,164196.2154,179868.808,202480.1847,203861.6588,211463.8081,217346.0777,236517.713,249872.3109,266735.2452,303819.1872,321854.7652,314017.7455,317499.1955,328887.2595,332121.3583,334044.6476,336305.5135,339408.3732,353826.9919,369686.264,383000.6017,409061.8597
Cabo Verde,CPV,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.27148425,45.93580455,41.36029331,44.95680604,44.91177438,35.20387138,29.98728655,34.9962523,29.10717444,28.55537824,29.28348624,27.48615918,23.43197387
Cabo Verde,CPV,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.58399563,58.21059365,61.39792023,60.23452038,60.00996553,62.00408751,62.39793057,62.01858198,62.37144575,64.04521966,68.86350536,68.52025458,66.94614913
Cabo Verde,CPV,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,66.97581383,70.69524976,79.18849144,77.80882119,77.70039912,79.18280638,75.44266185,65.73357786,59.4939626,62.21234741,68.81961456,64.38989577,66.65688238,47.04560093,56.5171425,60.37859869,55.2908103,58.53761985,59.08526088,59.99307434,60.51338982,62.35430961,68.54474558,67.40402964,69.56299692,66.5664794,72.68449197,32.07509148,32.24831128,27.11927894,55.2646272,57.68218909,53.18646333,48.65302146,54.05555993,52.87328538,53.90519114,57.98333032,60.00153059,56.89762333
Cameroon,CMR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,23.75939244,20.99473486,20.62527266,22.12355169,23.38342862,26.20993168,23.01815778,20.39186958,20.69372592,25.43808981,22.68495913,22.64259686,25.05995286,23.65519781,21.0785468,27.88474819,21.86705334,33.21433786,30.39760328,33.4785942,33.44877106,23.2813706,16.69425643,16.03297487,20.70703664,20.1829144,19.99888046,20.54702225,16.39071724,21.48102051,21.61848797,24.26249197,26.65065533,21.979185,19.42860057,24.85681273,25.26121725,22.98615837,19.43691146,20.54757371,22.2454564,24.17909406,26.9786418,27.00836547,19.58241528,22.3688903,24.22968662,23.87672384,23.63910867,23.60997553,20.98914963,18.94997876,18.35109858,18.73625347,19.85009075
Cameroon,CMR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,556857.8649,554822.5824,561059.0474,569469.6064,576811.8459,575455.8825,588336.6618,511858.6913,531143.224,543202.2321,545556.8521,549659.7198,549228.6959,562947.6256,606311.1005,655932.0383,603501.7607,668942.2907,794186.0622,818842.4643,777044.1929,878397.352,922212.3275,965570.4533,1009301.572,1058655.412,1096793.015,1041125.287,931449.8652,888093.2727,809653.4335,756430.8243,712275.1138,637367.9581,631351.5551,632031.668,641180.6215,652671.4768,665651.5101,677467.5774,685152.9588,696251.9166,708178.4321,726703.0966,756845.4372,752679.6756,760170.1819,771120.9275,770699.245,768245.8452,768246.8932,772058.7374,785367.5755,801759.3528,822354.4184,842101.0698,854371.4695,859899.2954,869488.4579,875022.0154
Cameroon,CMR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,12.53132773,13.34289846,13.76465562,13.35907349,10.69556094,16.02765631,16.64710262,18.24678108,19.89145697,17.08068633,19.97386587,17.58845253,28.48920857,31.24881269,28.52036987,20.98283879,27.18770913,24.79631653,25.97784573,25.94366095,24.88494696,25.51283406,24.69976327,20.89731229,17.09601256,17.81197837,16.67265481,14.30538628,13.76162443,16.61161628,17.53960631,17.36664751,17.68394047,18.45340497,17.6692974,17.19233057,18.7740622,19.44139442,18.09473617,18.86781432,18.67092549,17.77585984,18.37844965,19.75405433,18.55968537,18.22844404,18.73240082,18.00073817,18.65154597,19.72783434,18.24985549,19.81805484,19.4451374,19.53802964,18.9346455
Cameroon,CMR,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,,,,,,74.93734248,74.41415446,74.33782456,75.90733513,75.21845809,70.45883338,75.3083258,75.26492034,71.8499306,69.24706416,71.99085601,76.37544678,64.43644933,63.44801572,69.40671783,68.55552742,71.51804057,61.59953689,63.34721555,61.81502266,64.33408916,62.65159326,66.85203479,68.30177597,69.16113995,66.56824278,64.69373133,70.6506435,65.94824466,65.96057253,65.08951939,67.69787695,66.63489626,69.32520255,69.64707374,70.22987503,70.60460563,71.90725984,72.08040739,70.8793477,71.14568897,71.04920384,70.8093836,72.1125403,73.19092272,72.85930335,72.27550889,72.02387275,71.48036785,71.82567087,73.0581065,70.79627355,71.37126259,71.65704746,72.647335
Cameroon,CMR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,24.26064636,23.57723647,22.57924437,24.633204,22.8591363,24.67002097,27.15797275,26.08574991,23.99716818,22.79992343,25.54303477,27.36461919,27.80575609,28.12202863,28.24239492,27.1313909,28.41412507,28.91105566,29.3035876,30.99342605,31.57581732,22.72443642,20.62603884,15.96163399,17.76944715,17.31353104,14.63989889,18.31556992,9.768125722,15.48010049,15.0637847,20.85312013,21.81897994,20.31546883,17.80977928,23.07113151,26.31105194,25.49556436,20.80628113,21.29016872,22.75222495,22.92534012,26.23704906,29.91605169,22.59369207,24.8696951,27.29230098,26.15928888,26.03542768,27.22241378,24.5509972,21.68865277,20.84792302,21.85134941,23.5284225
Central African Republic,CAF,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,23.27272448,26.49006579,24.59016513,25.23659242,28.44826939,27.10026829,28.35051546,26.30272953,34.31229775,27.33466412,31.93849789,29.79923294,24.93480069,28.61804186,27.73682389,21.13034658,22.18686626,25.2043977,23.42031763,22.43256736,25.22154522,24.38344999,22.17775213,24.14899931,23.39399426,22.00851896,18.18642624,17.84414116,17.74475246,20.30388635,17.06746887,17.58667102,16.8657,17.09955455,23.39941089,22.22094496,21.47038628,26.88428026,22.65688657,19.22365028,20.37221359,17.15725384,15.96270494,18.23600384,13.99791751,13.36275333,14.31600515,14.11532742,11.0036647,9.841649902,11.62580107,13.1278201,11.550133,14.97295479,16.67578759,17.06766062,14.82187966,17.25977376,15.94003,15.75538
Central African Republic,CAF,GDP per capita (constant LCU),NY.GDP.PCAP.KN,221329.8589,227976.8013,215346.8524,209679.8614,209792.6541,207464.4781,204422.96,209359.2064,207570.6947,217261.3898,217455.0239,215399.8459,211223.8062,211129.969,220226.7798,216858.7797,225266.3966,231439.6126,231793.1776,223669.5858,211320.7932,205717.6358,219029.8619,198849.2941,215058.3389,220726.6472,225731.8759,211777.5101,211842.8204,210599.2521,199766.3576,192542.7689,174540.2083,169634.6774,172478.4942,179921.3393,168304.974,172420.9304,175693.1372,177107.0801,168014.3767,171661.4955,174025.1123,160739.7456,166729.3134,164478.2585,168831.2193,173238.818,173066.1919,189170.0395,199518.3614,204607.383,212811.3961,134444.5644,135113.4349,140786.5518,144835.5557,148870.8381,151815.5509,154431.1834
Central African Republic,CAF,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,19.63635583,21.19205263,23.27869317,21.76655686,22.12643584,21.40921409,21.13401804,21.83623325,16.21911628,16.365681,17.98367251,18.74860653,18.43350918,20.84581973,15.5018227,13.80130839,11.96626004,11.55393597,10.88687069,9.794197902,7.007125589,8.739405813,6.669374574,11.83265505,12.30714187,15.38406105,12.77946311,12.63111525,10.50941213,11.75584426,12.70805981,12.6480118,12.40250132,10.57848181,11.70605363,14.11903115,7.275021434,10.08018914,11.01276891,12.9619644,11.07229594,10.24082921,9.624946666,6.404792507,6.812138026,9.864817356,10.23421102,10.68724058,12.72849237,13.20417248,16.8437813,13.70846447,10.83397513,7.515324022,21.99079072,21.80538045,22.46346795,25.6012512,26,26
